,contact_id,customer_date,contract_length
151013,483822666,2023-02-28,3
110857,499480952,2023-03-06,3
45268,481840018,2023-03-07,3
36566,480243801,2023-01-28,3
144247,492591129,2023-02-22,3
75664,500737397,2023-03-05,3
126282,477345154,2023-01-29,3
147308,502911088,2023-03-08,3
59507,481377623,2023-02-09,3
105829,500100511,2023-03-08,3
103329,477331939,2023-01-25,3
199891,496009009,2023-03-13,3
167928,482711963,2023-02-07,3
64575,488235119,2023-02-14,3
47506,486224409,2023-02-14,3
36448,483174151,2023-02-10,3
154928,493321079,2023-02-22,3
86160,504934301,2023-03-14,3
70707,486026653,2023-03-09,3
39708,484901651,2023-02-08,3
58834,493106446,2023-02-28,3
117588,507132801,2023-03-14,3
39010,479785111,2023-01-27,3
91189,494954230,2023-03-01,3
56729,484521510,2023-02-13,3
203653,491291853,2023-02-15,3
106269,502896703,2023-03-10,3
76076,503581594,2023-03-13,3
88338,476776011,2023-03-01,3
75705,502910309,2023-03-07,3
91202,488998455,2023-03-03,3
161954,485845601,2023-02-09,3
174049,495227451,2023-02-28,3
97133,499523503,2023-03-02,3
206204,495364251,2023-02-21,3
115559,497452260,2023-03-02,3
203420,485246615,2023-02-06,3
205413,501373784,2023-03-03,3
40847,483203749,2023-02-22,3
146404,486267778,2023-02-14,3
80392,499474497,2023-03-06,3
211072,480384518,2023-01-27,3
140935,490737701,2023-02-14,3
41293,485262152,2023-02-15,3
85791,501371099,2023-03-10,3
146468,503719761,2023-03-08,3
186848,480823754,2023-01-28,3
73462,483846559,2023-02-23,3
98516,503395601,2023-03-10,3
212053,499357089,2023-03-03,3
74557,496843653,2023-02-27,3
60809,486017705,2023-02-14,3
81142,504235924,2023-03-09,3
133125,493306544,2023-02-27,3
183714,489439351,2023-03-03,3
132134,481941547,2023-02-09,3
177383,487429989,2023-02-17,3
214176,503449902,2023-03-07,3
179694,486039153,2023-02-09,3
209665,504750201,2023-03-09,3
73745,483317402,2023-02-06,3
131841,481942355,2023-02-06,3
184612,482364651,2023-02-06,3
168875,496139004,2023-02-26,3
97142,500610401,2023-03-02,3
39603,479728975,2023-02-02,3
39216,478964051,2023-02-03,3
39217,477677983,2023-02-13,3
48753,481703901,2023-02-14,3
51442,481807660,2023-03-04,3
121582,477326101,2023-01-25,3
140754,479072719,2023-01-25,3
211079,480283201,2023-01-28,3
45083,482634219,2023-02-07,3
46632,482725251,2023-02-23,3
57691,480837182,2023-02-24,3
126508,477771493,2023-01-25,3
41146,483015101,2023-02-20,3
37785,482557377,2023-02-14,3
126936,482645001,2023-02-22,3
162073,477787029,2023-01-23,3
53450,481406101,2023-02-10,3
41436,482419404,2023-02-07,3
43153,476833977,2023-02-28,3
156688,506502954,2023-03-13,3
87076,491315548,2023-02-27,3
132461,488885494,2023-02-15,3
209740,486026537,2023-02-07,3
71082,502346169,2023-03-06,3
96960,506904562,2023-03-14,3
43413,486860004,2023-02-22,3
90433,503025393,2023-03-13,3
67733,491968125,2023-02-23,3
101852,499450153,2023-03-13,3
141647,504229440,2023-03-11,3
111321,502895507,2023-03-06,3
72448,503535556,2023-03-14,3
164113,499506629,2023-03-02,3
74148,496151394,2023-02-23,3
114062,487413401,2023-02-14,3
57627,491238951,2023-02-21,3
156657,505520551,2023-03-11,3
88125,498008301,2023-03-04,3
132599,490985901,2023-02-22,3
71258,498901080,2023-03-07,3
120282,501585154,2023-03-10,3
79589,499350213,2023-03-08,3
65294,492639786,2023-02-28,3
84441,500825826,2023-03-06,3
145781,497393762,2023-02-27,3
43788,485562949,2023-02-08,3
64528,488864368,2023-02-19,3
181432,504303165,2023-03-12,3
105894,499398064,2023-03-02,3
140740,473881515,2023-02-22,3
93275,500402201,2023-03-06,3
59789,490084480,2023-02-16,3
155264,498818920,2023-02-28,3
97701,501426405,2023-03-07,3
153636,483933457,2023-02-03,3
101032,493207590,2023-03-03,3
160552,503351851,2023-03-08,3
211931,505506015,2023-03-13,3
164082,499783801,2023-03-13,3
174445,487457067,2023-02-09,3
63014,495003101,2023-03-13,3
114148,487420401,2023-02-08,3
192852,495470164,2023-02-28,3
69204,490523214,2023-02-23,3
116800,504123451,2023-03-10,3
123225,484610964,2023-02-10,3
209443,503569867,2023-03-08,3
165830,490447715,2023-02-17,3
78879,496820601,2023-02-26,3
92178,496923901,2023-03-06,3
179814,487617050,2023-02-20,3
60408,490509925,2023-03-03,3
195489,496584007,2023-03-01,3
60932,492890151,2023-02-20,3
209547,503416988,2023-03-07,3
102058,503324980,2023-03-13,3
142175,492468382,2023-03-07,3
84439,499498596,2023-03-13,3
139136,491292864,2023-02-22,3
35472,477801381,2023-01-23 00:00:00,3
121701,478999950,2023-01-25 00:00:00,3
71901,503537592,2023-03-07 00:00:00,3
42,444981251,2022-12-19,3
95,441091286,2022-12-05,3
160,442247221,2023-01-16,3
169,435943726,2022-12-02,3
253,438960813,2022-12-16,3
262,439895308,2022-12-12,3
267,440658613,2023-01-17,3
511,446552893,2022-12-05,3
636,446050868,2022-12-02,3
698,446413444,2022-11-28,3
761,447563239,2022-12-01,3
904,445524355,2022-12-05,3
1283,445060777,2022-12-01,3
1356,446971315,2022-12-01,3
1501,446953868,2022-12-06,3
1521,447036193,2022-12-02,3
1599,449259974,2022-12-07,3
1841,442678301,2023-02-28,3
1842,443039535,2022-12-05,3
1857,442989413,2023-02-15,3
1878,445068651,2022-12-01,3
1898,445556534,2022-12-01,3
1916,437581599,2023-02-17,3
1927,439409367,2022-12-06,3
1929,441088882,2022-12-29,3
1938,442670335,2023-03-07,3
1987,445975813,2022-12-03,3
2006,443492875,2022-12-07,3
2009,443670173,2022-12-02,3
2027,446413591,2022-11-29,3
2073,443632637,2022-12-02,3
2149,449680310,2022-12-12,3
2153,445528147,2022-12-02,3
2186,445605194,2022-12-28,3
2232,441838629,2022-12-15,3
2290,446486892,2022-12-08,3
2442,450148864,2022-12-12,3
2514,435811064,2022-12-01,3
2623,445994445,2022-12-07,3
2766,444702352,2022-12-03,3
2871,447035887,2022-12-05,3
3171,451377311,2022-12-15,3
3185,450904655,2023-02-17,3
3454,447542925,2022-12-09,3
3462,438989294,2022-12-20,3
3579,447049166,2022-12-01,3
3658,452512702,2023-02-20,3
3996,453284402,2022-12-17,3
4362,446454691,2022-12-05,3
4465,446991063,2022-11-30,3
4508,449183556,2022-12-16,3
4588,445085618,2022-12-02,3
4637,448751553,2022-12-02,3
4789,455071819,2022-12-21,3
4869,451222088,2022-12-14,3
4875,451892333,2022-12-14,3
4901,451160397,2022-12-14,3
5182,445984649,2022-11-30,3
5380,446658251,2022-11-29,3
5540,452311191,2022-12-12,3
6136,453823274,2022-12-24,3
6196,449228454,2022-12-13,3
6476,440506112,2022-12-05,3
6703,448162813,2022-12-14,3
6864,458376037,2022-12-27,3
6973,450070309,2022-12-15,3
7049,440573786,2022-12-12,3
7106,449690273,2022-12-28,3
7166,446409302,2022-12-09,3
7380,449217748,2023-01-07,3
7409,449294601,2022-12-27,3
7441,445131785,2022-12-01,3
7557,448795280,2022-12-16,3
7656,443733520,2022-12-02,3
7904,451727365,2022-12-14,3
8127,449952601,2022-12-09,3
8187,448141002,2022-12-06,3
8221,453287453,2023-01-09,3
8300,444994863,2022-12-09,3
8345,453323603,2023-01-10,3
8363,437438944,2022-12-12,3
8591,448744551,2022-12-22,3
8618,455022107,2022-12-23,3
8779,448694571,2022-12-07,3
8800,448662672,2022-12-07,3
8885,447603640,2023-01-11,3
8935,453298232,2022-12-16,3
9030,450697680,2022-12-09,3
9031,446965218,2022-12-06,3
9064,453649521,2022-12-20,3
9076,453705046,2022-12-22,3
9291,450139581,2022-12-08,3
9358,444596345,2022-12-20,3
9454,452352806,2022-12-15,3
10227,452812430,2022-12-28,3
10259,452896225,2022-12-15,3
10464,453243107,2022-12-19,3
10499,447063182,2022-12-14,3
10578,451922682,2022-12-15,3
10631,455125338,2022-12-18,3
10647,456702409,2022-12-20,3
10677,448663763,2023-02-15,3
10899,453973653,2022-12-17,3
10944,457686157,2022-12-19,3
11034,447122832,2022-12-17,3
11177,447568087,2022-12-29,3
11196,452852305,2022-12-28,3
11216,454308509,2022-12-13,3
11272,458192101,2023-02-16,3
11410,442616855,2022-12-20,3
11466,454265456,2022-12-16,3
11543,454207801,2022-12-15,3
11574,452823879,2022-12-22,3
11593,457688101,2022-12-23,3
11663,458857718,2022-12-29,3
11846,453299835,2023-02-27,3
11913,459625237,2022-12-28,3
12009,454430232,2022-12-22,3
12201,458447014,2022-12-23,3
12613,455606030,2023-01-02,3
12659,450106427,2022-12-19,3
12820,455744339,2023-01-23,3
13138,445117479,2022-12-14,3
13141,447798051,2022-12-08,3
13311,465589701,2023-01-04,3
13424,456269375,2022-12-22,3
13857,448139637,2023-02-28,3
13886,448311001,2022-12-08,3
13892,449190599,2022-12-12,3
14237,457625695,2022-12-22,3
14276,448115774,2022-12-04,3
14312,449852202,2022-12-05,3
14589,448774108,2022-12-16,3
14855,456186353,2022-12-21,3
14891,454944484,2022-12-17,3
15075,447041132,2022-12-23,3
15175,453304701,2022-12-22,3
15355,458406555,2022-12-28,3
15463,454803201,2022-12-20,3
15950,456082914,2022-12-20,3
16046,464481211,2023-01-13,3
16211,463462551,2023-01-02,3
16772,460275790,2023-01-25,3
16788,455634375,2022-12-27,3
16960,458410908,2022-12-23,3
17381,463297420,2023-01-30,3
17414,462089751,2023-01-06,3
17883,459484260,2023-01-03,3
17896,455075388,2023-01-06,3
18207,464384852,2023-01-11,3
18334,463702754,2023-01-12,3
18554,464524451,2023-01-05,3
19087,463646416,2023-01-02,3
19157,460853401,2023-01-04,3
19491,451331347,2022-12-14,3
20451,455534653,2022-12-15,3
20578,458436703,2023-01-09,3
21221,449630165,2022-12-18,3
21750,452614558,2023-01-11,3
24037,443008331,2023-01-23,3
27336,449207235,2022-12-07,3
28605,443497902,2023-01-14,3
29159,454465063,2022-12-15,3
30029,475104752,2023-02-24,3
30242,437424366,2023-01-16,3
33323,455625534,2023-01-23,3
36219,457291863,2023-01-17,3
39069,452912302,2022-12-23,3
39126,438929968,2023-01-01,3
41324,440367801,2022-12-17,3
41344,446393037,2022-12-04,3
41690,445644880,2022-12-05,3
41707,446403210,2022-12-04,3
42168,448142281,2022-12-16,3
45244,458398915,2022-12-29,3
45427,443612992,2022-12-04,3
45453,446415197,2022-11-29,3
45923,442237405,2022-12-05,3
45924,442237405,2022-12-09,3
46263,459072323,2023-01-27,3
48343,450778503,2022-12-09,3
48358,452837649,2022-12-16,3
49099,435018311,2022-12-05,3
49104,439634451,2023-02-09,3
49108,442600570,2022-12-15,3
50749,437993858,2023-01-09,3
50806,452363152,2022-12-12,3
50864,446442014,2022-11-29,3
51665,447628052,2022-12-05,3
51903,447195001,2022-12-01,3
52584,436913509,2022-12-03,3
52587,442631601,2022-12-04,3
52703,447631909,2022-12-01,3
53214,448052610,2022-12-02,3
53396,435840407,2022-12-28,3
53402,444711001,2022-12-05,3
53737,448227168,2023-03-06,3
53901,455606130,2022-12-17,3
54042,449679583,2023-01-02,3
54056,452466653,2022-12-15,3
54160,446412072,2022-12-12,3
54385,438553706,2022-12-07,3
54389,442581698,2022-12-02,3
54394,445084664,2022-12-01,3
54903,446959615,2022-12-12,3
55007,447530274,2022-12-04,3
55058,447623751,2022-12-05,3
55347,446982124,2022-12-06,3
55660,439617351,2023-02-22,3
56631,443488453,2022-12-11,3
56787,455422451,2022-12-16,3
57775,447655643,2022-12-03,3
58049,448571151,2022-12-12,3
58295,452435795,2023-01-11,3
58707,447680347,2023-02-13,3
58713,457217568,2023-01-18,3
59204,446472518,2022-12-07,3
59407,449976850,2022-12-07,3
59418,449650357,2022-12-06,3
60354,453840874,2023-02-11,3
60612,449671709,2022-12-07,3
61266,453911451,2022-12-19,3
61777,453949452,2022-12-15,3
61921,447498817,2022-12-10,3
62163,450521701,2022-12-06,3
62164,450521701,2022-12-07,3
62497,447698501,2022-12-08,3
62569,452272949,2022-12-19,3
63687,447646115,2022-12-02,3
64042,447702265,2022-12-15,3
64248,446412932,2022-12-02,3
65014,447117301,2023-01-13,3
65061,446477193,2023-02-24,3
65733,449174769,2022-12-13,3
65804,451798112,2022-12-19,3
66683,455635955,2023-02-16,3
66904,442931444,2022-12-12,3
67008,448642301,2022-12-06,3
67151,448164627,2022-12-02,3
67237,446518273,2022-12-05,3
67763,446380524,2022-12-01,3
67772,435407237,2022-12-16,3
68253,445506698,2022-12-05,3
68512,450108020,2022-12-07,3
68513,447568799,2022-12-09,3
68822,451174493,2023-01-03,3
69493,449644933,2022-12-06,3
69631,447064241,2022-12-08,3
69764,446543546,2022-12-06,3
69969,460331402,2023-01-05,3
70210,462475759,2022-12-29,3
70614,462481006,2023-01-09,3
79446,462440909,2023-01-02,3
80766,459819059,2022-12-26,3
83300,457930852,2023-01-05,3
87951,458473877,2023-02-24,3
88034,465581806,2023-01-17,3
89575,451874108,2022-12-10,3
91250,450781601,2022-12-22,3
91319,493839651,2023-02-28,3
91627,451813201,2022-12-08,3
92340,463058714,2022-12-28,3
92355,460135112,2022-12-30,3
93676,458397358,2023-01-13,3
94368,451576059,2022-12-12,3
95490,457669671,2022-12-22,3
99228,448704805,2022-12-05,3
99229,448704805,2022-12-05,3
99364,465397059,2023-01-09,3
100419,458572155,2023-01-25,3
101669,452601354,2022-12-12,3
102092,463022351,2023-01-13,3
103496,455846276,2022-12-22,3
103513,457597268,2022-12-22,3
105540,458447484,2023-01-19,3
105598,459525264,2023-01-05,3
108945,463947107,2023-01-05,3
111222,454320762,2022-12-19,3
112281,455539801,2022-12-19,3
113951,463663804,2023-01-03,3
114663,446445968,2023-01-19,3
118254,463043112,2023-01-04,3
118729,491115077,2023-02-17,3
119942,464388245,2023-01-16,3
123196,463701253,2022-12-31,3
125624,451240690,2022-12-27,3
126160,465526453,2023-01-23,3
126876,447075373,2022-12-15,3
129831,447667950,2022-12-06,3
130000,451272565,2022-12-12,3
134089,446985040,2022-12-01,3
135066,454591202,2022-12-19,3
135666,479070355,2023-02-06,3
136020,453309421,2023-03-03,3
136712,465368708,2023-01-09,3
136860,462506027,2023-01-03,3
137951,447061353,2022-11-30,3
138877,452383532,2022-12-30,3
140132,462524351,2023-01-10,3
142926,448744816,2022-12-12,3
151271,455018167,2023-03-07,3
157040,457376664,2022-12-22,3
159075,454284351,2022-12-19,3
164675,455828076,2022-12-19,3
164720,462010301,2022-12-27,3
170484,445538735,2022-12-29,3
182288,440028452,2022-12-18,3
182433,446422941,2022-11-30,3
183375,454470777,2022-12-15,3
190207,498366660,2023-02-28,3
192697,446935704,2023-01-09,3
198874,462237101,2022-12-31,3
44827,451801372,2023-02-03,3
79489,450596775,2023-01-10,3
7840,449559801,2022-12-17,3
25378,462575680,2022-12-30,3
6814,448330051,2022-12-05,3
17921,451711702,2022-12-31,3
147129,455793715,2023-02-24,3
25100,462696454,2022-12-29,3
12521,459619951,2023-01-04,3
16957,454318851,2022-12-19,3
4378,447681213,2022-12-10,3
24268,455939198,2022-12-22,3
46471,447094766,2022-11-30,3
3519,446012662,2023-01-11,3
111031,452284751,2022-12-15,3
58234,448192927,2022-12-12,3
55338,446037682,2022-11-29,3
11564,454346265,2022-12-15,3
32082,454495815,2022-12-19,3
145768,455226225,2022-12-16,3
97619,451727851,2022-12-12,3
105681,449662796,2022-12-22,3
5750,449686629,2022-12-22,3
17405,463755551,2023-01-30,3
51964,446947602,2022-12-02,3
5526,452392866,2022-12-23,3
22999,451368251,2022-12-27,3
19202,462710402,2023-01-16,3
3136,451755772,2022-12-18,3
6659,450606298,2022-12-15,3
45422,438230011,2023-03-07,3
95159,496175180,2023-02-23,3
64953,449242556,2022-12-06,3
62173,454394359,2023-02-14,3
111417,455825965,2022-12-16,3
92385,464370043,2023-01-04,3
3392,452379455,2023-01-11,3
87927,462162151,2023-02-20,3
17304,466316701,2023-02-17,3
63711,446450125,2022-11-30,3
15308,454495980,2023-01-13,3
16855,455685055,2023-01-11,3
15019,457902676,2022-12-22,3
146735,483896923,2023-02-14,3
64959,451750061,2022-12-12,3
13459,450398952,2022-12-21,3
1696,449629448,2022-12-09,3
53741,446368241,2022-12-02,3
201761,448673868,2022-12-02,3
16691,463055988,2023-01-02,3
18735,452824145,2022-12-23,3
12233,441665543,2022-12-01,3
65486,451870017,2022-12-19,3
69647,448745421,2022-12-05,3
4204,449654582,2022-12-14,3
79234,460166251,2022-12-29,3
188227,463462951,2023-01-02,3
2513,441856543,2023-01-12,3
135048,455115431,2022-12-14,3
40189,435126004,2023-02-03,3
24687,458037656,2022-12-22,3
105323,447201553,2022-12-09,3
4881,450841601,2022-12-15,3
17366,462603715,2023-02-15,3
10438,449695498,2022-12-09,3
277,440654509,2022-12-02,3
87252,453718124,2023-01-11,3
1998,436907868,2023-02-03,3
30364,457713014,2023-01-24,3
14204,456795878,2022-12-21,3
19374,464753301,2023-01-07,3
59947,449437301,2023-02-16,3
25062,459916762,2022-12-27,3
146736,483896923,2022-12-09,3
74824,465380651,2023-01-05,3
53398,439909091,2023-01-13,3
15277,461599301,2023-02-13,3
176842,454258613,2022-12-16,3
60276,450196051,2023-01-03,3
118918,464407559,2023-01-05,3
116471,450263865,2022-12-14,3
5552,456109685,2023-01-04,3
60433,448206065,2022-12-13,3
68387,448244781,2023-01-05,3
9442,451786301,2022-12-12,3
3141,451870430,2022-12-21,3
18281,448890656,2022-12-16,3
12317,458990624,2022-12-29,3
83645,463042952,2022-12-31,3
8459,448736693,2022-12-04,3
16798,457721851,2022-12-29,3
82190,454338502,2022-12-17,3
58106,450092714,2023-01-23,3
107063,458534224,2022-12-29,3
69,446145052,2022-11-30,3
13317,464416393,2023-01-03,3
165726,459791401,2022-12-27,3
137602,455015556,2022-12-14,3
210148,447552310,2023-01-29,3
10401,450624955,2023-01-10,3
60721,450741717,2022-12-09,3
6763,444584157,2022-12-05,3
206858,454476488,2023-01-27,3
8835,446598154,2022-12-06,3
62500,448210532,2022-12-05,3
83347,459531955,2023-01-09,3
66309,457784009,2023-01-03,3
3410,444776901,2022-12-09,3
24282,447063757,2022-12-22,3
1748,449215966,2022-12-12,3
16764,459480152,2022-12-27,3
171751,462510461,2023-01-03,3
16516,469610506,2023-01-08,3
16542,469608611,2023-01-16,3
17526,467771419,2023-02-15,3
17746,468461051,2023-01-12,3
18645,466508556,2023-01-27,3
19311,466568329,2023-02-16,3
20869,466689205,2023-01-20,3
20975,467060031,2023-01-17,3
21298,467675201,2023-01-09,3
21331,470492873,2023-01-14,3
21709,470079171,2023-03-14,3
21741,469929226,2023-01-13,3
22249,470687710,2023-01-13,3
22323,469947874,2023-01-22,3
22495,473361828,2023-01-20,3
22528,474552182,2023-01-23,3
23700,471919158,2023-01-18,3
23732,471810802,2023-01-13,3
24053,468739518,2023-01-16,3
24122,472524771,2023-01-25,3
24494,474471416,2023-01-30,3
25752,475739169,2023-02-03,3
25767,475145808,2023-02-06,3
26607,473815201,2023-01-17,3
26904,472493459,2023-01-27,3
27240,471828025,2023-02-04,3
28429,470619875,2023-01-18,3
28895,470567451,2023-01-17,3
29670,466063509,2023-01-13,3
30574,475078204,2023-02-01,3
31058,470558451,2023-01-16,3
31518,472398342,2023-01-27,3
32130,473377719,2023-01-25,3
32733,465938065,2023-01-07,3
32752,475249275,2023-01-20,3
33258,470140057,2023-01-20,3
33996,470670229,2023-01-29,3
34088,473927996,2023-01-24,3
35596,473372009,2023-03-01,3
37110,474450985,2023-01-20,3
37851,472416636,2023-02-22,3
37949,473936854,2023-01-21,3
38337,471317602,2023-02-27,3
44708,471508002,2023-02-01,3
44720,473359927,2023-01-19,3
49172,469126419,2023-01-13,3
59663,471285666,2023-02-22,3
73245,475000288,2023-01-26,3
74609,472536465,2023-02-27,3
77143,473951629,2023-01-17,3
77232,474002664,2023-01-24,3
80082,467700037,2023-01-05,3
81824,475584023,2023-01-20,3
81991,474991357,2023-01-24,3
82453,465864153,2023-01-12,3
84540,469281764,2023-02-19,3
86830,476174260,2023-01-30,3
89529,471798315,2023-01-16,3
92648,467081210,2023-01-12,3
92748,466733051,2023-01-09,3
95198,466527451,2023-02-24,3
95754,475225451,2023-01-22,3
97204,465873985,2023-01-04,3
98324,470105870,2023-01-18,3
98347,472398313,2023-01-24,3
101150,468354451,2023-01-12,3
102404,471359601,2023-01-16,3
104560,467948933,2023-01-10,3
105825,470238552,2023-02-28,3
106588,473983606,2023-01-20,3
109198,470076165,2023-02-15,3
110958,474336212,2023-01-30,3
114347,473489429,2023-01-20,3
116731,474981476,2023-01-23,3
118163,482603005,2023-02-20,3
121676,467966244,2023-01-09,3
126598,469628529,2023-02-28,3
129226,471118803,2023-01-20,3
129257,469142427,2023-01-16,3
130840,467066506,2023-01-05,3
134777,473422953,2023-01-17,3
137817,469560961,2023-01-10,3
154356,487959701,2023-02-15,3
159755,474016210,2023-01-20,3
166716,471412896,2023-01-18,3
167743,469561172,2023-01-17,3
168041,475776703,2023-01-27,3
182765,466394967,2023-01-12,3
183063,471415658,2023-01-19,3
188550,473807116,2023-01-20,3
188650,473982071,2023-01-19,3
214924,476202803,2023-01-29,3
